time_sec,x,y,z,yaw
651.654,3.5539770353196807,-4.653786321021411,0.0,-0.21493168424646983
651.675,3.553977035319679,-4.653786321021411,0.0,-0.20459747372214604
651.696,3.553977035319679,-4.653786321021411,0.0,-0.19426326319782564
651.717,3.553977035319679,-4.653786321021411,0.0,-0.18392905267349843
651.738,3.554411022982693,-4.653864639771021,0.0,-0.17315384214930796
651.759,3.5549286532367366,-4.653952282291984,0.0,-0.16229463162502422
651.78,3.5558828207578577,-4.654102982031118,0.0,-0.15099442110083625
651.801,3.5572750223878136,-4.654306454090101,0.0,-0.13925321057665183
651.822,3.5588360411614897,-4.654515776972415,0.0,-0.1273440000524245
651.843,3.560837247184641,-4.654759454613724,0.0,-0.11499378952826214
651.864,3.563279756371183,-4.655025754375024,0.0,-0.10220257900411694
651.885,3.5658927209766027,-4.655276641870487,0.0,-0.08924336847994595
651.906,3.568948259116759,-4.6555294303359025,0.0,-0.07584315795584674
651.927,3.5724469048023093,-4.655770948478035,0.0,-0.06200194743177839
651.948,3.5761163182961058,-4.655972960184049,0.0,-0.04799273690770811
651.969,3.580228834242286,-4.656141448250712,0.0,-0.0339006316468001
651.99,3.5844272851391548,-4.656254222993233,0.0,-0.019808526386199347
652.011,3.5890678792865955,-4.656312428255193,0.0,-0.005275421126083483
652.032,3.5937928274563915,-4.6563028218009785,0.0,0.009341684133722659
652.053,3.5989580434951733,-4.656215672532513,0.0,0.02439978939310194
652.074,3.6045621751477634,-4.656037915231819,0.0,0.03901689465233111
652.095,3.6103309281881497,-4.655770483832799,0.0,0.05363399991113695
652.116,3.616535246418448,-4.655390534886624,0.0,0.06869210516955687
652.137,3.6231729708291267,-4.654885089923296,0.0,0.08330921042809643
652.158,3.6299699074758567,-4.654267475272045,0.0,0.09792631568632187
652.179,3.6371954746452513,-4.653502663204561,0.0,0.11298442094447553
652.2,3.6444920585319633,-4.652618733691253,0.0,0.1281265262026677
652.221,3.652211600147202,-4.651566467071396,0.0,0.14282763146170666
652.242,3.6603511467432273,-4.650336647219238,0.0,0.15708773672146606
652.263,3.6686381843760003,-4.648964116859761,0.0,0.1711798419815547
652.284,3.677339418658379,-4.64739868109438,0.0,0.18483094724246965
652.305,3.686101006492767,-4.645698980592543,0.0,0.19839805250327439
652.326,3.6952708999931296,-4.643792740920747,0.0,0.21152415776465627
652.347,3.704845060944144,-4.641668778625191,0.0,0.22509126302584678
652.368,3.714818195402851,-4.6393115820421285,0.0,0.23909936828702352
652.389,3.7250016291645065,-4.636753095711842,0.0,0.2531914735482729
652.41,3.735573519469042,-4.633935559648982,0.0,0.2677245788094711
652.431,3.7461840636168064,-4.630941429777135,0.0,0.28234168407064286
652.452,3.7571716078119506,-4.627664152799619,0.0,0.2973997893318111
652.473,3.768188535989834,-4.624196120991616,0.0,0.31254189459297343
652.494,3.779571121005331,-4.620425411537104,0.0,0.32724299985452515
652.515,3.7913126776133783,-4.616340375507425,0.0,0.3423851051158888
652.536,3.803148850127198,-4.612020423329724,0.0,0.3575272103772936
652.557,3.815329150401459,-4.607361611813952,0.0,0.3731103156386129
652.578,3.827513148639273,-4.602481828182073,0.0,0.3887774208999127
652.599,3.8400271283458514,-4.597244165304497,0.0,0.40400352616126384
652.62,3.852537125236181,-4.591783495221299,0.0,0.4191456314219994
652.641,3.865365749284549,-4.5859543349057335,0.0,0.4338467366827624
652.662,3.8785074367489605,-4.579751795428265,0.0,0.448106841943686
652.683,3.8917107767431887,-4.57328973407486,0.0,0.4621989472045564
652.704,3.9052150737548175,-4.566442833361528,0.0,0.47629105246544057
652.725,3.918695922943881,-4.559367277263823,0.0,0.490383157726294
652.746,3.932461624499331,-4.551888995575175,0.0,0.5049162629870517
652.767,3.9461900881272594,-4.544169710006588,0.0,0.5195333682481347
652.788,3.960187254393036,-4.536031932214481,0.0,0.5337094735101497
652.809,3.9741400218332945,-4.527653894116733,0.0,0.5478015787721059
652.83,3.988346232410055,-4.518844619518835,0.0,0.5623346840340038
652.851,4.002493276299355,-4.50978392837817,0.0,0.5769517892959506
652.872,4.01614052526995,-4.500763673679467,0.0,0.5911278945579008
652.893,4.03002334752477,-4.491303093597527,0.0,0.6052199998199697
652.914,4.043771476247691,-4.481647821158724,0.0,0.6193121050819975
652.935,4.0577394622851815,-4.471541262502661,0.0,0.633404210344121
652.956,4.071630996330208,-4.461188681199453,0.0,0.6474963156062717
652.977,4.085027685062643,-4.450912798751874,0.0,0.6611474208684363
